rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay,factorized_checkin_type,factorized_state,factorized_delay
555167.0,413558.0,mobile,ended,,557703.0,0.0,4- Not applicable,0,0,4
563752.0,337768.0,mobile,ended,,,,4- Not applicable,0,0,4
540215.0,194340.0,connect,canceled,,,,4- Not applicable,1,1,4
563992.0,212504.0,mobile,canceled,,,,4- Not applicable,0,1,4
562397.0,341861.0,connect,canceled,,,,4- Not applicable,1,1,4
567176.0,366025.0,mobile,canceled,,,,4- Not applicable,0,1,4
552968.0,386221.0,connect,canceled,,,,4- Not applicable,1,1,4
542807.0,300610.0,mobile,canceled,,,,4- Not applicable,0,1,4
565169.0,346100.0,mobile,canceled,,,,4- Not applicable,0,1,4
544155.0,393123.0,mobile,ended,,,,4- Not applicable,0,0,4
564946.0,413643.0,mobile,canceled,,,,4- Not applicable,0,1,4
564678.0,406124.0,connect,ended,,559336.0,300.0,4- Not applicable,1,0,4
544218.0,216510.0,mobile,ended,,,,4- Not applicable,0,0,4
544238.0,260794.0,mobile,canceled,,,,4- Not applicable,0,1,4
545326.0,386413.0,mobile,ended,,,,4- Not applicable,0,0,4
544304.0,382633.0,mobile,ended,,,,4- Not applicable,0,0,4
544345.0,342719.0,mobile,canceled,,,,4- Not applicable,0,1,4
545262.0,409543.0,mobile,canceled,,,,4- Not applicable,0,1,4
544549.0,397392.0,mobile,canceled,,,,4- Not applicable,0,1,4
541972.0,390520.0,connect,canceled,,,,4- Not applicable,1,1,4
544983.0,323762.0,mobile,canceled,,,,4- Not applicable,0,1,4
545295.0,318512.0,mobile,ended,,,,4- Not applicable,0,0,4
565242.0,374158.0,mobile,canceled,,,,4- Not applicable,0,1,4
544986.0,383747.0,mobile,ended,,,,4- Not applicable,0,0,4
541848.0,246953.0,mobile,canceled,,,,4- Not applicable,0,1,4
563770.0,342154.0,connect,canceled,,,,4- Not applicable,1,1,4
545480.0,318850.0,mobile,ended,,,,4- Not applicable,0,0,4
545562.0,382323.0,mobile,ended,,,,4- Not applicable,0,0,4
545003.0,407389.0,mobile,canceled,,,,4- Not applicable,0,1,4
545166.0,407779.0,mobile,ended,,,,4- Not applicable,0,0,4
545794.0,294189.0,mobile,canceled,,,,4- Not applicable,0,1,4
545936.0,343003.0,mobile,ended,,,,4- Not applicable,0,0,4
563564.0,371133.0,mobile,canceled,,,,4- Not applicable,0,1,4
539304.0,258416.0,mobile,canceled,,,,4- Not applicable,0,1,4
539356.0,348293.0,connect,canceled,,,,4- Not applicable,1,1,4
539377.0,370997.0,connect,canceled,,,,4- Not applicable,1,1,4
562737.0,377640.0,mobile,ended,,,,4- Not applicable,0,0,4
546235.0,358820.0,mobile,canceled,,,,4- Not applicable,0,1,4
541867.0,302561.0,connect,canceled,,,,4- Not applicable,1,1,4
567337.0,410534.0,mobile,ended,,,,4- Not applicable,0,0,4
565744.0,372856.0,connect,ended,,,,4- Not applicable,1,0,4
543896.0,410323.0,mobile,canceled,,,,4- Not applicable,0,1,4
552733.0,409360.0,mobile,ended,,,,4- Not applicable,0,0,4
547700.0,409345.0,mobile,canceled,,,,4- Not applicable,0,1,4
547647.0,411753.0,mobile,canceled,,,,4- Not applicable,0,1,4
567662.0,354667.0,connect,ended,,,,4- Not applicable,1,0,4
567740.0,382444.0,mobile,canceled,,,,4- Not applicable,0,1,4
564117.0,409272.0,mobile,ended,,,,4- Not applicable,0,0,4
542908.0,402103.0,mobile,canceled,,,,4- Not applicable,0,1,4
575946.0,243595.0,connect,canceled,,,,4- Not applicable,1,1,4
575140.0,376124.0,mobile,ended,,,,4- Not applicable,0,0,4
575049.0,382444.0,mobile,canceled,,568419.0,330.0,4- Not applicable,0,1,4
547553.0,407963.0,mobile,ended,,,,4- Not applicable,0,0,4
574185.0,356540.0,mobile,ended,,573533.0,180.0,4- Not applicable,0,0,4
573440.0,289234.0,connect,canceled,,,,4- Not applicable,1,1,4
546679.0,295830.0,connect,ended,,,,4- Not applicable,1,0,4
543998.0,392932.0,mobile,canceled,,,,4- Not applicable,0,1,4
546354.0,387602.0,mobile,canceled,,,,4- Not applicable,0,1,4
543147.0,314564.0,mobile,canceled,,,,4- Not applicable,0,1,4
565038.0,361455.0,mobile,canceled,,,,4- Not applicable,0,1,4
565155.0,380239.0,connect,canceled,,,,4- Not applicable,1,1,4
545943.0,390702.0,connect,canceled,,,,4- Not applicable,1,1,4
559848.0,294281.0,mobile,canceled,,,,4- Not applicable,0,1,4
545881.0,341119.0,connect,canceled,,,,4- Not applicable,1,1,4
565499.0,393465.0,mobile,canceled,,,,4- Not applicable,0,1,4
559630.0,388959.0,mobile,canceled,,,,4- Not applicable,0,1,4
565538.0,408988.0,mobile,canceled,,,,4- Not applicable,0,1,4
565614.0,398645.0,mobile,ended,,,,4- Not applicable,0,0,4
559127.0,333910.0,mobile,canceled,,,,4- Not applicable,0,1,4
545806.0,361991.0,mobile,canceled,,,,4- Not applicable,0,1,4
545668.0,349025.0,mobile,canceled,,,,4- Not applicable,0,1,4
545631.0,332155.0,mobile,ended,,,,4- Not applicable,0,0,4
545997.0,403894.0,mobile,canceled,,,,4- Not applicable,0,1,4
546358.0,265917.0,mobile,canceled,,,,4- Not applicable,0,1,4
538672.0,388466.0,mobile,ended,,,,4- Not applicable,0,0,4
538552.0,366981.0,connect,canceled,,,,4- Not applicable,1,1,4
568655.0,345645.0,mobile,ended,,,,4- Not applicable,0,0,4
538740.0,357530.0,connect,canceled,,,,4- Not applicable,1,1,4
552559.0,411142.0,mobile,ended,,,,4- Not applicable,0,0,4
538781.0,409441.0,mobile,canceled,,,,4- Not applicable,0,1,4
568235.0,297930.0,mobile,canceled,,,,4- Not applicable,0,1,4
539004.0,385224.0,mobile,ended,,,,4- Not applicable,0,0,4
568006.0,413264.0,mobile,ended,,,,4- Not applicable,0,0,4
554615.0,397670.0,mobile,canceled,,,,4- Not applicable,0,1,4
553261.0,181625.0,connect,canceled,,,,4- Not applicable,1,1,4
539190.0,377926.0,mobile,canceled,,,,4- Not applicable,0,1,4
539215.0,385026.0,mobile,canceled,,,,4- Not applicable,0,1,4
554242.0,412113.0,mobile,canceled,,,,4- Not applicable,0,1,4
538158.0,355788.0,mobile,canceled,,,,4- Not applicable,0,1,4
538171.0,408131.0,mobile,canceled,,,,4- Not applicable,0,1,4
538684.0,392813.0,mobile,canceled,,,,4- Not applicable,0,1,4
554085.0,206938.0,mobile,canceled,,,,4- Not applicable,0,1,4
553734.0,385131.0,connect,canceled,,,,4- Not applicable,1,1,4
553859.0,402832.0,mobile,ended,,536133.0,0.0,4- Not applicable,0,0,4
567144.0,332588.0,connect,canceled,,,,4- Not applicable,1,1,4
566611.0,367648.0,mobile,ended,,,,4- Not applicable,0,0,4
538739.0,389648.0,mobile,canceled,,,,4- Not applicable,0,1,4
538906.0,334190.0,connect,canceled,,556215.0,630.0,4- Not applicable,1,1,4
566323.0,411521.0,mobile,canceled,,,,4- Not applicable,0,1,4
553139.0,297851.0,mobile,canceled,,547650.0,240.0,4- Not applicable,0,1,4
552456.0,397351.0,mobile,ended,,,,4- Not applicable,0,0,4
552462.0,381787.0,connect,canceled,,548193.0,150.0,4- Not applicable,1,1,4
565926.0,334360.0,mobile,canceled,,,,4- Not applicable,0,1,4
552867.0,276276.0,mobile,canceled,,,,4- Not applicable,0,1,4
553056.0,406211.0,mobile,ended,,,,4- Not applicable,0,0,4
553071.0,364681.0,mobile,ended,,,,4- Not applicable,0,0,4
538485.0,392718.0,mobile,ended,,,,4- Not applicable,0,0,4
539683.0,190452.0,mobile,ended,,,,4- Not applicable,0,0,4
538673.0,342719.0,mobile,ended,,,,4- Not applicable,0,0,4
555743.0,363546.0,mobile,ended,,,,4- Not applicable,0,0,4
563022.0,368367.0,mobile,canceled,,,,4- Not applicable,0,1,4
543431.0,407965.0,mobile,canceled,,,,4- Not applicable,0,1,4
563424.0,393233.0,mobile,ended,,,,4- Not applicable,0,0,4
553258.0,281955.0,mobile,ended,,,,4- Not applicable,0,0,4
553101.0,389521.0,mobile,ended,,565036.0,390.0,4- Not applicable,0,0,4
535606.0,381841.0,mobile,canceled,,,,4- Not applicable,0,1,4
552828.0,407397.0,mobile,canceled,,,,4- Not applicable,0,1,4
542833.0,386954.0,mobile,ended,,,,4- Not applicable,0,0,4
564033.0,299323.0,mobile,ended,,,,4- Not applicable,0,0,4
552792.0,412760.0,mobile,canceled,,,,4- Not applicable,0,1,4
536359.0,316317.0,mobile,canceled,,,,4- Not applicable,0,1,4
552488.0,295754.0,mobile,canceled,,,,4- Not applicable,0,1,4
542238.0,387717.0,mobile,ended,,,,4- Not applicable,0,0,4
542216.0,410460.0,mobile,ended,,,,4- Not applicable,0,0,4
538272.0,372468.0,mobile,canceled,,,,4- Not applicable,0,1,4
550972.0,360981.0,mobile,canceled,,548903.0,60.0,4- Not applicable,0,1,4
537344.0,367258.0,mobile,ended,,,,4- Not applicable,0,0,4
537582.0,402353.0,mobile,ended,,,,4- Not applicable,0,0,4
551133.0,297105.0,connect,canceled,,,,4- Not applicable,1,1,4
541546.0,381470.0,mobile,canceled,,,,4- Not applicable,0,1,4
541480.0,223640.0,mobile,ended,,,,4- Not applicable,0,0,4
541425.0,354036.0,mobile,ended,,,,4- Not applicable,0,0,4
541336.0,387842.0,mobile,canceled,,,,4- Not applicable,0,1,4
552002.0,338940.0,mobile,ended,,549387.0,480.0,4- Not applicable,0,0,4
551783.0,371387.0,mobile,ended,,,,4- Not applicable,0,0,4
541172.0,398357.0,mobile,ended,,,,4- Not applicable,0,0,4
569775.0,238800.0,mobile,ended,,,,4- Not applicable,0,0,4
555747.0,375650.0,mobile,canceled,,,,4- Not applicable,0,1,4
569466.0,378003.0,connect,canceled,,,,4- Not applicable,1,1,4
538126.0,409514.0,mobile,canceled,,,,4- Not applicable,0,1,4
552398.0,315059.0,mobile,ended,,,,4- Not applicable,0,0,4
566969.0,395853.0,mobile,ended,,,,4- Not applicable,0,0,4
565821.0,409991.0,connect,canceled,,,,4- Not applicable,1,1,4
565394.0,406036.0,mobile,ended,,,,4- Not applicable,0,0,4
555824.0,402562.0,connect,canceled,,,,4- Not applicable,1,1,4
555904.0,372762.0,mobile,canceled,,,,4- Not applicable,0,1,4
542784.0,355787.0,mobile,canceled,,,,4- Not applicable,0,1,4
550349.0,357976.0,mobile,canceled,,,,4- Not applicable,0,1,4
560836.0,366164.0,connect,canceled,,,,4- Not applicable,1,1,4
550230.0,383764.0,mobile,ended,,,,4- Not applicable,0,0,4
549799.0,411846.0,mobile,canceled,,,,4- Not applicable,0,1,4
560723.0,349605.0,connect,canceled,,,,4- Not applicable,1,1,4
565506.0,414094.0,mobile,canceled,,,,4- Not applicable,0,1,4
543637.0,364907.0,connect,canceled,,,,4- Not applicable,1,1,4
544161.0,398733.0,mobile,ended,,,,4- Not applicable,0,0,4
544210.0,381499.0,connect,ended,,,,4- Not applicable,1,0,4
540755.0,407334.0,mobile,canceled,,,,4- Not applicable,0,1,4
544229.0,365315.0,connect,canceled,,,,4- Not applicable,1,1,4
560956.0,398023.0,mobile,ended,,,,4- Not applicable,0,0,4
540455.0,400684.0,mobile,canceled,,,,4- Not applicable,0,1,4
548930.0,312348.0,mobile,canceled,,,,4- Not applicable,0,1,4
566101.0,385689.0,mobile,ended,,,,4- Not applicable,0,0,4
540136.0,261264.0,mobile,ended,,,,4- Not applicable,0,0,4
540028.0,401417.0,mobile,canceled,,,,4- Not applicable,0,1,4
539807.0,297660.0,mobile,canceled,,,,4- Not applicable,0,1,4
539799.0,368783.0,mobile,canceled,,,,4- Not applicable,0,1,4
539503.0,354605.0,mobile,ended,,,,4- Not applicable,0,0,4
545016.0,394346.0,mobile,ended,,,,4- Not applicable,0,0,4
566592.0,287274.0,mobile,ended,,,,4- Not applicable,0,0,4
548666.0,396645.0,mobile,ended,,,,4- Not applicable,0,0,4
548541.0,410505.0,mobile,ended,,,,4- Not applicable,0,0,4
539054.0,366037.0,connect,ended,,,,4- Not applicable,1,0,4
545231.0,297275.0,mobile,ended,,,,4- Not applicable,0,0,4
538549.0,266608.0,mobile,canceled,,,,4- Not applicable,0,1,4
540435.0,400078.0,mobile,canceled,,,,4- Not applicable,0,1,4
539892.0,344530.0,mobile,canceled,,,,4- Not applicable,0,1,4
542691.0,277440.0,mobile,canceled,,,,4- Not applicable,0,1,4
550565.0,399992.0,mobile,canceled,,,,4- Not applicable,0,1,4
539950.0,403313.0,mobile,ended,,,,4- Not applicable,0,0,4
552113.0,325302.0,mobile,ended,,,,4- Not applicable,0,0,4
540200.0,290256.0,mobile,canceled,,,,4- Not applicable,0,1,4
564394.0,366981.0,connect,canceled,,,,4- Not applicable,1,1,4
564377.0,408319.0,mobile,ended,,,,4- Not applicable,0,0,4
541389.0,319225.0,connect,canceled,,,,4- Not applicable,1,1,4
564248.0,368759.0,mobile,ended,,,,4- Not applicable,0,0,4
564218.0,411846.0,mobile,canceled,,,,4- Not applicable,0,1,4
554013.0,367919.0,connect,canceled,,,,4- Not applicable,1,1,4
554081.0,300218.0,mobile,canceled,,,,4- Not applicable,0,1,4
541523.0,393766.0,mobile,ended,,,,4- Not applicable,0,0,4
564099.0,397466.0,mobile,ended,,,,4- Not applicable,0,0,4
551654.0,411803.0,mobile,canceled,,,,4- Not applicable,0,1,4
541562.0,355787.0,mobile,canceled,,,,4- Not applicable,0,1,4
542320.0,377924.0,mobile,canceled,,541053.0,120.0,4- Not applicable,0,1,4
554466.0,315811.0,mobile,canceled,,,,4- Not applicable,0,1,4
563728.0,411972.0,mobile,canceled,,,,4- Not applicable,0,1,4
563417.0,298660.0,mobile,canceled,,,,4- Not applicable,0,1,4
555249.0,358622.0,mobile,ended,,,,4- Not applicable,0,0,4
541603.0,301301.0,connect,canceled,,,,4- Not applicable,1,1,4
562662.0,408925.0,mobile,ended,,,,4- Not applicable,0,0,4
562530.0,355383.0,connect,canceled,,,,4- Not applicable,1,1,4
541839.0,208090.0,mobile,canceled,,,,4- Not applicable,0,1,4
541978.0,364913.0,mobile,canceled,,,,4- Not applicable,0,1,4
542079.0,214058.0,mobile,canceled,,,,4- Not applicable,0,1,4
562143.0,412540.0,mobile,ended,,,,4- Not applicable,0,0,4
542140.0,257153.0,mobile,canceled,,,,4- Not applicable,0,1,4
562104.0,399906.0,mobile,ended,,,,4- Not applicable,0,0,4
550696.0,356260.0,mobile,canceled,,,,4- Not applicable,0,1,4
542152.0,384193.0,connect,canceled,,,,4- Not applicable,1,1,4
563779.0,358054.0,mobile,canceled,,,,4- Not applicable,0,1,4
543574.0,313952.0,mobile,canceled,,,,4- Not applicable,0,1,4
539479.0,406143.0,mobile,canceled,,,,4- Not applicable,0,1,4
562353.0,269743.0,mobile,canceled,,,,4- Not applicable,0,1,4
546829.0,219550.0,connect,ended,,,,4- Not applicable,1,0,4
558401.0,367302.0,connect,canceled,,,,4- Not applicable,1,1,4
534203.0,354467.0,mobile,ended,,,,4- Not applicable,0,0,4
534558.0,307695.0,mobile,ended,,,,4- Not applicable,0,0,4
568392.0,350173.0,mobile,canceled,,,,4- Not applicable,0,1,4
558628.0,396435.0,connect,canceled,,550343.0,420.0,4- Not applicable,1,1,4
558755.0,362571.0,mobile,canceled,,,,4- Not applicable,0,1,4
534186.0,164583.0,mobile,ended,,,,4- Not applicable,0,0,4
568022.0,400184.0,mobile,ended,,,,4- Not applicable,0,0,4
567887.0,336416.0,connect,canceled,,,,4- Not applicable,1,1,4
546115.0,325983.0,mobile,ended,,,,4- Not applicable,0,0,4
559649.0,413075.0,mobile,ended,,,,4- Not applicable,0,0,4
559730.0,314069.0,mobile,ended,,,,4- Not applicable,0,0,4
567793.0,255576.0,connect,canceled,,,,4- Not applicable,1,1,4
568674.0,415008.0,mobile,canceled,,,,4- Not applicable,0,1,4
559918.0,381857.0,connect,canceled,,558338.0,120.0,4- Not applicable,1,1,4
536227.0,406554.0,mobile,canceled,,,,4- Not applicable,0,1,4
566564.0,347556.0,mobile,canceled,,,,4- Not applicable,0,1,4
545338.0,315694.0,mobile,canceled,,,,4- Not applicable,0,1,4
546922.0,384056.0,mobile,canceled,,,,4- Not applicable,0,1,4
572619.0,273214.0,mobile,ended,,,,4- Not applicable,0,0,4
560273.0,275364.0,connect,canceled,,553244.0,240.0,4- Not applicable,1,1,4
560427.0,411516.0,mobile,ended,,,,4- Not applicable,0,0,4
571797.0,338647.0,mobile,canceled,,570367.0,630.0,4- Not applicable,0,1,4
546874.0,294327.0,connect,canceled,,,,4- Not applicable,1,1,4
536679.0,284054.0,mobile,ended,,,,4- Not applicable,0,0,4
554590.0,319866.0,mobile,ended,,,,4- Not applicable,0,0,4
571086.0,406256.0,mobile,ended,,,,4- Not applicable,0,0,4
536722.0,387431.0,mobile,canceled,,536764.0,180.0,4- Not applicable,0,1,4
570994.0,375144.0,mobile,ended,,,,4- Not applicable,0,0,4
545695.0,404906.0,mobile,canceled,,,,4- Not applicable,0,1,4
536987.0,396281.0,mobile,canceled,,,,4- Not applicable,0,1,4
533570.0,271621.0,mobile,canceled,,561375.0,120.0,4- Not applicable,0,1,4
569144.0,406609.0,mobile,canceled,,,,4- Not applicable,0,1,4
556491.0,390608.0,connect,ended,,,,4- Not applicable,1,0,4
549944.0,377509.0,mobile,canceled,,,,4- Not applicable,0,1,4
519750.0,390468.0,mobile,ended,,,,4- Not applicable,0,0,4
515712.0,361232.0,mobile,canceled,,,,4- Not applicable,0,1,4
520485.0,304392.0,connect,canceled,,,,4- Not applicable,1,1,4
523342.0,405036.0,mobile,canceled,,,,4- Not applicable,0,1,4
514929.0,378119.0,mobile,canceled,,,,4- Not applicable,0,1,4
549439.0,408366.0,mobile,canceled,,,,4- Not applicable,0,1,4
524564.0,378847.0,mobile,canceled,,,,4- Not applicable,0,1,4
508536.0,238800.0,mobile,ended,,,,4- Not applicable,0,0,4
557202.0,305189.0,mobile,canceled,,,,4- Not applicable,0,1,4
549104.0,325328.0,mobile,canceled,,,,4- Not applicable,0,1,4
548374.0,359887.0,mobile,ended,,,,4- Not applicable,0,0,4
557337.0,324451.0,mobile,canceled,,,,4- Not applicable,0,1,4
546948.0,402528.0,connect,canceled,,556249.0,330.0,4- Not applicable,1,1,4
548815.0,379704.0,mobile,ended,,,,4- Not applicable,0,0,4
571598.0,268787.0,mobile,canceled,,,,4- Not applicable,0,1,4
571454.0,343003.0,mobile,ended,,,,4- Not applicable,0,0,4
547721.0,392656.0,mobile,canceled,,,,4- Not applicable,0,1,4
528614.0,371031.0,mobile,canceled,,,,4- Not applicable,0,1,4
557607.0,346423.0,mobile,canceled,,,,4- Not applicable,0,1,4
570457.0,377302.0,mobile,ended,,,,4- Not applicable,0,0,4
570210.0,340703.0,mobile,canceled,,,,4- Not applicable,0,1,4
557733.0,378239.0,mobile,canceled,,,,4- Not applicable,0,1,4
547591.0,310846.0,mobile,ended,,,,4- Not applicable,0,0,4
547463.0,307689.0,mobile,canceled,,,,4- Not applicable,0,1,4
569654.0,415882.0,mobile,ended,,,,4- Not applicable,0,0,4
530405.0,368367.0,mobile,canceled,,,,4- Not applicable,0,1,4
557942.0,329331.0,mobile,ended,,,,4- Not applicable,0,0,4
547241.0,328016.0,mobile,ended,,,,4- Not applicable,0,0,4
548269.0,282630.0,mobile,canceled,,,,4- Not applicable,0,1,4
516923.0,380478.0,mobile,canceled,,,,4- Not applicable,0,1,4
546843.0,404797.0,mobile,canceled,,,,4- Not applicable,0,1,4
570713.0,411578.0,mobile,ended,,566615.0,420.0,4- Not applicable,0,0,4
567869.0,221634.0,mobile,canceled,,,,4- Not applicable,0,1,4
537901.0,337534.0,mobile,canceled,,,,4- Not applicable,0,1,4
539937.0,364907.0,connect,canceled,,,,4- Not applicable,1,1,4
537531.0,408772.0,mobile,canceled,,,,4- Not applicable,0,1,4
568020.0,400165.0,mobile,canceled,,,,4- Not applicable,0,1,4
539971.0,243869.0,mobile,canceled,,,,4- Not applicable,0,1,4
537246.0,340051.0,mobile,canceled,,,,4- Not applicable,0,1,4
568285.0,416262.0,mobile,canceled,,,,4- Not applicable,0,1,4
540005.0,384097.0,mobile,canceled,,,,4- Not applicable,0,1,4
573848.0,386413.0,connect,canceled,,,,4- Not applicable,1,1,4
536866.0,360379.0,mobile,ended,,,,4- Not applicable,0,0,4
568579.0,349678.0,connect,canceled,,,,4- Not applicable,1,1,4
573364.0,298493.0,mobile,ended,,,,4- Not applicable,0,0,4
535147.0,324889.0,mobile,ended,,,,4- Not applicable,0,0,4
575488.0,311376.0,mobile,canceled,,,,4- Not applicable,0,1,4
568853.0,335276.0,connect,canceled,,560375.0,690.0,4- Not applicable,1,1,4
573010.0,411700.0,mobile,canceled,,,,4- Not applicable,0,1,4
572612.0,358982.0,connect,canceled,,,,4- Not applicable,1,1,4
572535.0,401387.0,mobile,canceled,,,,4- Not applicable,0,1,4
572105.0,393406.0,mobile,ended,,,,4- Not applicable,0,0,4
569302.0,411746.0,mobile,canceled,,,,4- Not applicable,0,1,4
536548.0,403430.0,mobile,ended,,,,4- Not applicable,0,0,4
536423.0,225795.0,connect,canceled,,,,4- Not applicable,1,1,4
571945.0,277354.0,mobile,ended,,,,4- Not applicable,0,0,4
535363.0,304615.0,mobile,canceled,,,,4- Not applicable,0,1,4
569890.0,383237.0,mobile,canceled,,,,4- Not applicable,0,1,4
535761.0,408340.0,mobile,ended,,,,4- Not applicable,0,0,4
536341.0,365635.0,connect,canceled,,,,4- Not applicable,1,1,4
536249.0,391430.0,mobile,canceled,,,,4- Not applicable,0,1,4
570345.0,364652.0,connect,canceled,,,,4- Not applicable,1,1,4
569099.0,414028.0,mobile,ended,,,,4- Not applicable,0,0,4
555038.0,193354.0,mobile,ended,,,,4- Not applicable,0,0,4
567832.0,413098.0,mobile,canceled,,,,4- Not applicable,0,1,4
537948.0,274476.0,mobile,canceled,,,,4- Not applicable,0,1,4
539383.0,352393.0,connect,canceled,,,,4- Not applicable,1,1,4
537423.0,393723.0,connect,canceled,,,,4- Not applicable,1,1,4
570361.0,387124.0,mobile,canceled,,,,4- Not applicable,0,1,4
569982.0,393406.0,mobile,canceled,,,,4- Not applicable,0,1,4
539358.0,396536.0,mobile,canceled,,,,4- Not applicable,0,1,4
537674.0,374360.0,connect,canceled,,,,4- Not applicable,1,1,4
537997.0,355787.0,mobile,canceled,,,,4- Not applicable,0,1,4
539357.0,267155.0,mobile,ended,,,,4- Not applicable,0,0,4
569571.0,367507.0,mobile,canceled,,,,4- Not applicable,0,1,4
538050.0,309601.0,mobile,ended,,,,4- Not applicable,0,0,4
539205.0,249274.0,connect,canceled,,,,4- Not applicable,1,1,4
569233.0,387278.0,mobile,canceled,,,,4- Not applicable,0,1,4
569063.0,412337.0,connect,canceled,,,,4- Not applicable,1,1,4
539151.0,282893.0,mobile,canceled,,548646.0,30.0,4- Not applicable,0,1,4
567800.0,414501.0,mobile,ended,,,,4- Not applicable,0,0,4
539092.0,392685.0,mobile,canceled,,,,4- Not applicable,0,1,4
555982.0,325350.0,mobile,ended,,,,4- Not applicable,0,0,4
556000.0,405122.0,mobile,canceled,,,,4- Not applicable,0,1,4
556165.0,400952.0,mobile,canceled,,,,4- Not applicable,0,1,4
556202.0,392169.0,mobile,canceled,,,,4- Not applicable,0,1,4
556400.0,212965.0,connect,canceled,,,,4- Not applicable,1,1,4
538493.0,396414.0,mobile,ended,,,,4- Not applicable,0,0,4
539381.0,409581.0,mobile,ended,,,,4- Not applicable,0,0,4
568428.0,351660.0,connect,canceled,,563040.0,0.0,4- Not applicable,1,1,4
556590.0,383105.0,mobile,canceled,,,,4- Not applicable,0,1,4
568170.0,406784.0,mobile,canceled,,,,4- Not applicable,0,1,4
538374.0,338465.0,mobile,canceled,,,,4- Not applicable,0,1,4
538360.0,384744.0,mobile,ended,,,,4- Not applicable,0,0,4
539598.0,409572.0,mobile,ended,,,,4- Not applicable,0,0,4
568706.0,295012.0,mobile,canceled,,,,4- Not applicable,0,1,4
569012.0,314069.0,mobile,ended,,,,4- Not applicable,0,0,4
541047.0,307439.0,mobile,canceled,,,,4- Not applicable,0,1,4
550001.0,404129.0,connect,canceled,,,,4- Not applicable,1,1,4
567122.0,388795.0,mobile,canceled,,,,4- Not applicable,0,1,4
558466.0,338335.0,mobile,canceled,,,,4- Not applicable,0,1,4
541681.0,349171.0,connect,ended,,,,4- Not applicable,1,0,4
558024.0,400184.0,mobile,ended,,,,4- Not applicable,0,0,4
566530.0,314301.0,mobile,canceled,,,,4- Not applicable,0,1,4
564104.0,194117.0,mobile,ended,,,,4- Not applicable,0,0,4
557779.0,242278.0,mobile,canceled,,,,4- Not applicable,0,1,4
564357.0,331400.0,mobile,canceled,,,,4- Not applicable,0,1,4
541768.0,365635.0,connect,canceled,,,,4- Not applicable,1,1,4
541967.0,386145.0,mobile,ended,,,,4- Not applicable,0,0,4
549940.0,229540.0,mobile,canceled,,,,4- Not applicable,0,1,4
557655.0,311664.0,connect,canceled,,557740.0,570.0,4- Not applicable,1,1,4
542195.0,366076.0,mobile,canceled,,,,4- Not applicable,0,1,4
565197.0,415052.0,mobile,ended,,,,4- Not applicable,0,0,4
557357.0,324406.0,mobile,canceled,,,,4- Not applicable,0,1,4
550300.0,264513.0,mobile,canceled,,,,4- Not applicable,0,1,4
542215.0,324899.0,mobile,ended,,,,4- Not applicable,0,0,4
575456.0,342586.0,connect,canceled,,,,4- Not applicable,1,1,4
574746.0,391434.0,mobile,ended,,,,4- Not applicable,0,0,4
574406.0,351467.0,mobile,ended,,,,4- Not applicable,0,0,4
549460.0,345080.0,connect,canceled,,550757.0,720.0,4- Not applicable,1,1,4
565478.0,238800.0,mobile,ended,,,,4- Not applicable,0,0,4
542846.0,408977.0,mobile,ended,,,,4- Not applicable,0,0,4
549299.0,319866.0,connect,canceled,,,,4- Not applicable,1,1,4
543177.0,212965.0,connect,ended,,542904.0,240.0,4- Not applicable,1,0,4
543250.0,248539.0,mobile,canceled,,,,4- Not applicable,0,1,4
543376.0,227296.0,mobile,ended,,,,4- Not applicable,0,0,4
549128.0,367632.0,connect,canceled,,545710.0,0.0,4- Not applicable,1,1,4
572951.0,256678.0,mobile,canceled,,,,4- Not applicable,0,1,4
543519.0,405075.0,mobile,canceled,,,,4- Not applicable,0,1,4
548573.0,404984.0,mobile,ended,,,,4- Not applicable,0,0,4
549511.0,187883.0,mobile,ended,,,,4- Not applicable,0,0,4
548536.0,410989.0,mobile,canceled,,,,4- Not applicable,0,1,4
566269.0,295501.0,mobile,canceled,,,,4- Not applicable,0,1,4
566219.0,361789.0,mobile,canceled,,,,4- Not applicable,0,1,4
546775.0,399951.0,mobile,canceled,,,,4- Not applicable,0,1,4
539840.0,403292.0,mobile,canceled,,,,4- Not applicable,0,1,4
561518.0,310901.0,mobile,ended,,,,4- Not applicable,0,0,4
561423.0,272724.0,mobile,ended,,,,4- Not applicable,0,0,4
546877.0,334190.0,connect,canceled,,538875.0,450.0,4- Not applicable,1,1,4
546965.0,321400.0,connect,canceled,,,,4- Not applicable,1,1,4
547111.0,305155.0,connect,canceled,,,,4- Not applicable,1,1,4
547345.0,374169.0,connect,canceled,,,,4- Not applicable,1,1,4
547402.0,372856.0,connect,ended,,,,4- Not applicable,1,0,4
547428.0,160062.0,mobile,canceled,,573462.0,540.0,4- Not applicable,0,1,4
539893.0,376677.0,connect,canceled,,,,4- Not applicable,1,1,4
561346.0,414780.0,mobile,ended,,,,4- Not applicable,0,0,4
561330.0,400078.0,mobile,ended,,,,4- Not applicable,0,0,4
561308.0,371907.0,mobile,canceled,,,,4- Not applicable,0,1,4
566234.0,289383.0,mobile,canceled,,,,4- Not applicable,0,1,4
540038.0,382705.0,mobile,canceled,,,,4- Not applicable,0,1,4
